record_type,employee_id,date_id,year,quarter,month,region_id,region_name,region_type,labor_market_code,department_id,department_name,role_id,job_role,job_level,role_family,occupation_group,role_criticality,age_band,gender,education_level,marital_status,distance_from_home_band,monthly_income,annualized_income,salary_band,years_at_company,years_in_current_role,years_since_last_promotion,overtime_flag,training_times_last_year,job_satisfaction,environment_satisfaction,work_life_balance,performance_rating,attrition_flag,estimated_replacement_cost,attrition_probability,risk_band,main_risk_driver,recommended_action,model_version,attrition_risk_rate_flag,unemployment_rate,wage_index,labor_demand_index,external_pressure_score,role_criticality_score,retention_priority_index
employee_month,97,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,30-39,Female,3,Married,6-10,3038,36456,Low,1,0,0,0,3,4,2,3,3,0,29164.8,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.416
employee_month,98,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,5,Manufacturing Director,1,,,,30-39,Female,4,Single,6-10,4424,53088,Low,11,7,1,0,2,4,3,3,4,0,42470.4,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.408
employee_month,100,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,30-39,Male,4,Single,0-5,4312,51744,Low,15,13,2,0,2,1,3,3,3,0,62092.8,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.511
employee_month,101,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,6,Research Director,1,,,,40-49,Male,4,Married,6-10,13245,158940,High,0,0,0,1,3,1,4,4,3,0,127152.0,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.458
employee_month,102,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,6,Research Director,1,,,,30-39,Male,4,Single,6-10,13664,163968,High,5,2,0,0,3,3,1,4,3,0,131174.4,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.358
employee_month,103,202401,2024,1,1,us_national,United States,country,US,1,Human Resources,2,Human Resources,1,,,,40-49,Male,2,Divorced,0-5,5021,60252,Mid,4,2,0,1,2,2,2,3,4,0,48201.6,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.458
employee_month,104,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,30-39,Male,1,Married,0-5,5126,61512,Mid,10,8,3,1,1,4,4,2,3,0,49209.6,0.7,High Risk,Overtime and work-life balance,Review workload and manager allocation,baseline_v1,1,3.1,1.06,1.05,0.57,0.6,0.641
employee_month,105,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,30-39,Male,3,Single,0-5,2859,34308,Low,6,4,0,0,3,3,2,3,3,0,41169.6,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.457
employee_month,106,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,50+,Male,2,Married,0-5,10239,122868,High,1,0,1,0,4,4,1,3,3,0,147441.6,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.461
employee_month,107,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,30-39,Female,3,Divorced,6-10,5329,63948,Mid,13,11,1,1,3,4,2,3,3,0,76737.6,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.507
employee_month,110,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,5,Manufacturing Director,1,,,,30-39,Male,2,Married,0-5,4325,51900,Low,5,2,1,0,2,2,1,3,3,0,41520.0,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.408
employee_month,112,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,5,Manufacturing Director,1,,,,50+,Male,3,Single,6-10,7260,87120,High,6,4,0,0,3,4,4,2,3,0,69696.0,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.458
employee_month,113,202401,2024,1,1,us_national,United States,country,US,3,Sales,9,Sales Representative,1,,,,18-29,Male,1,Divorced,0-5,2322,27864,Low,0,0,0,0,3,1,3,3,3,0,22291.2,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.408
employee_month,116,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,50+,Male,4,Married,6-10,2075,24900,Low,4,2,0,0,4,4,4,3,4,0,19920.0,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.416
employee_month,117,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,1,Healthcare Representative,1,,,,30-39,Male,3,Married,0-5,4152,49824,Low,11,10,10,0,3,4,3,3,3,0,39859.2,0.4,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.483
employee_month,118,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,40-49,Male,2,Single,6-10,9619,115428,High,9,8,4,0,3,4,3,3,3,1,138513.6,0.3,Low Risk,Career progression,Prioritize career progression review,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.536
employee_month,119,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,1,Healthcare Representative,1,,,,40-49,Male,4,Married,0-5,13503,162036,High,22,3,11,0,3,2,3,2,4,0,129628.8,0.5,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.533
employee_month,120,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,50+,Male,4,Single,11+,5441,65292,Mid,10,7,1,1,2,4,3,1,4,0,78350.4,0.55,Medium Risk,Overtime and work-life balance,Review workload and manager allocation,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.661
employee_month,121,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,30-39,Female,2,Divorced,0-5,5209,62508,Mid,11,8,2,1,4,2,3,2,3,0,75009.6,0.55,Medium Risk,Overtime and work-life balance,Review workload and manager allocation,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.661
employee_month,124,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,1,Healthcare Representative,1,,,,40-49,Male,3,Married,0-5,10673,128076,High,10,9,9,1,5,1,3,2,3,0,102460.8,0.7,High Risk,Overtime and work-life balance,Review workload and manager allocation,baseline_v1,1,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.633
employee_month,125,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,30-39,Male,4,Single,6-10,5010,60120,Mid,11,8,5,0,0,3,2,3,3,0,72144.0,0.3,Low Risk,Career progression,Prioritize career progression review,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.536
employee_month,126,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,6,Research Director,1,,,,50+,Female,4,Married,0-5,13549,162588,High,4,3,0,0,5,3,1,1,3,0,130070.4,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.458
employee_month,128,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,18-29,Female,2,Married,0-5,4999,59988,Mid,3,2,0,0,2,3,1,2,4,0,71985.6,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.611
employee_month,129,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,18-29,Male,3,Married,0-5,4221,50652,Low,5,4,0,0,3,3,2,4,3,0,60782.4,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.511
employee_month,131,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,50+,Male,4,Single,6-10,13872,166464,High,37,10,1,0,1,3,4,2,3,0,199756.8,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.561
employee_month,132,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,40-49,Male,3,Married,11+,2042,24504,Low,3,2,1,0,3,2,2,4,3,0,19603.2,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.416
employee_month,133,202401,2024,1,1,us_national,United States,country,US,1,Human Resources,2,Human Resources,1,,,,30-39,Male,4,Divorced,6-10,2073,24876,Low,3,2,0,1,3,1,3,3,4,1,19900.8,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.508
employee_month,134,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,30-39,Male,1,Single,0-5,2956,35472,Low,1,0,0,0,2,1,4,3,3,0,42566.4,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.457
employee_month,137,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,18-29,Female,3,Single,6-10,2926,35112,Low,1,0,1,1,5,4,4,3,3,1,28089.6,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.516
employee_month,138,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,30-39,Female,4,Single,6-10,4809,57708,Mid,16,13,2,0,3,3,1,3,3,0,69249.6,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.457
employee_month,139,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,1,Healthcare Representative,1,,,,30-39,Male,2,Divorced,0-5,5163,61956,Mid,1,0,0,0,2,4,3,4,3,0,49564.8,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.358
employee_month,140,202401,2024,1,1,us_national,United States,country,US,1,Human Resources,4,Manager,1,,,,50+,Female,4,Married,0-5,18844,226128,High,3,2,2,0,3,4,3,3,4,0,180902.4,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.358
employee_month,141,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,6,Research Director,1,,,,50+,Female,3,Married,0-5,18172,218064,High,8,3,0,1,1,2,1,2,3,0,174451.2,0.55,Medium Risk,Overtime and work-life balance,Review workload and manager allocation,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.558
employee_month,142,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,18-29,Male,3,Single,0-5,5744,68928,Mid,6,4,0,1,1,3,3,3,3,1,82713.6,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.561
employee_month,143,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,18-29,Male,1,Married,6-10,2889,34668,Low,2,2,2,0,2,4,4,3,3,0,41601.6,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.457
employee_month,144,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,18-29,Female,3,Single,11+,2871,34452,Low,0,0,0,0,5,4,2,3,3,0,27561.6,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.416
employee_month,145,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,1,Healthcare Representative,1,,,,50+,Female,4,Single,0-5,7484,89808,High,13,12,12,0,1,1,1,2,4,0,71846.4,0.5,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.533
employee_month,147,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,30-39,Male,3,Single,6-10,6074,72888,Mid,9,7,0,1,3,3,1,3,4,1,58310.4,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.466
employee_month,148,202401,2024,1,1,us_national,United States,country,US,1,Human Resources,4,Manager,1,,,,50+,Female,3,Single,11+,17328,207936,High,5,3,4,1,3,4,4,3,3,0,166348.8,0.5,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.533
employee_month,150,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,18-29,Male,1,Married,11+,2774,33288,Low,5,3,1,0,2,3,2,3,3,0,26630.4,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.416
employee_month,151,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,30-39,Female,4,Divorced,6-10,4505,54060,Mid,1,0,0,0,3,2,3,3,3,0,64872.0,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.457
employee_month,152,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,30-39,Male,3,Single,0-5,7428,89136,High,5,3,1,0,3,4,3,3,3,0,106963.2,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.461
employee_month,153,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,4,Manager,1,,,,30-39,Female,3,Single,0-5,11631,139572,High,11,10,5,0,6,1,3,3,3,0,111657.6,0.3,Low Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.433
employee_month,154,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,30-39,Female,2,Married,11+,9738,116856,High,9,7,2,0,6,4,2,3,3,0,140227.2,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.461
employee_month,155,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,30-39,Female,2,Divorced,0-5,2835,34020,Low,1,0,0,0,2,4,1,3,4,0,27216.0,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.416
employee_month,158,202401,2024,1,1,us_national,United States,country,US,3,Sales,4,Manager,1,,,,40-49,Male,2,Married,11+,16959,203508,High,25,12,4,1,3,4,3,4,3,0,162806.4,0.5,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.533
employee_month,159,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,30-39,Male,3,Divorced,11+,2613,31356,Low,10,7,0,0,2,3,1,2,4,0,37627.2,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.557
employee_month,160,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,30-39,Male,2,Married,11+,6146,73752,Mid,7,7,0,0,2,2,3,4,3,0,88502.4,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.461
employee_month,161,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,50+,Female,4,Married,11+,4963,59556,Mid,5,4,4,1,2,2,2,3,3,1,71467.2,0.6,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.632
employee_month,162,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,6,Research Director,1,,,,50+,Male,3,Single,6-10,19537,234444,High,20,18,15,0,5,3,1,3,3,0,187555.2,0.3,Low Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.433
employee_month,163,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,30-39,Male,4,Married,6-10,6172,74064,Mid,7,7,7,1,3,3,2,2,3,1,88876.8,0.7,High Risk,Overtime and work-life balance,Review workload and manager allocation,baseline_v1,1,4.2,1.03,1.01,0.62,1.0,0.736
employee_month,164,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,18-29,Female,3,Married,6-10,2368,28416,Low,5,4,4,0,3,2,3,2,3,0,34099.2,0.6,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.632
employee_month,165,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,1,Healthcare Representative,1,,,,50+,Female,4,Married,11+,10312,123744,High,40,10,15,0,3,4,4,2,3,1,98995.2,0.5,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.533
